logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190916022239_12220403_006_02-16.log:	   Memory (MB)          :    1084        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190916150733_12300405_006_02-0.log:	   Memory (MB)          :   11039        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190917144154_12450405_006_02-12.log:	   Memory (MB)          :     510        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190920021420_12830403_006_02-4.log:	   Memory (MB)          :    4253        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190921143335_13060405_006_02-15.log:	   Memory (MB)          :     665        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190924020602_13440403_006_02-5.log:	   Memory (MB)          :     381        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190924145056_13520405_006_02-18.log:	   Memory (MB)          :    4073        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190925014023_13590403_006_02-9.log:	   Memory (MB)          :      452     8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190925142517_13670405_006_02-17.log:	   Memory (MB)          :    2647        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190928015743_00180503_006_02-14.log:	   Memory (MB)          :     541        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190928144236_00260505_006_02-20.log:	   Memory (MB)          :    2460        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190929013203_00330503_006_02-11.log:	   Memory (MB)          :    2753        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190929141656_00410505_006_02-19.log:	   Memory (MB)          :    2906        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200501040411_05440705_006_01-130.log:	   Memory (MB)          :   220        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200501040411_05440705_006_01-130.log:	   Memory (MB)          :    2513        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200505035553_06050705_006_01-131.log:	   Memory (MB)          :     690        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200508150240_06580703_006_01-122.log:	   Memory (MB)          :              8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200508150240_06580703_006_01-122.log:	   Memory (MB)          :    7368        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200509034734_06660705_006_01-132.log:	   Memory (MB)          :    1419        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200512145421_07190703_006_01-123.log:	   Memory (MB)          :               8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200512145421_07190703_006_01-123.log:	   Memory (MB)          :              8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200512145421_07190703_006_01-123.log:	   Memory (MB)          :    8786        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200513033914_07270705_006_01-133.log:	   Memory (MB)          :    3434        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200517033055_07880705_006_01-134.log:	   Memory (MB)          :              8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200517033055_07880705_006_01-134.log:	   Memory (MB)          :    3489        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200518030516_08030705_006_01-136.log:	   Memory (MB)          :     649        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200521032236_08490705_006_01-135.log:	   Memory (MB)          :    2400        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200522025656_08640705_006_01-137.log:	   Memory (MB)          :     378        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200524142922_09020703_006_01-127.log:	   Memory (MB)          :    7177        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200525031415_09100705_006_01-140.log:	   Memory (MB)          :     888        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200525140342_09170703_006_01-125.log:	   Memory (MB)          :               8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200525140342_09170703_006_01-125.log:	   Memory (MB)          :    3417        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200526024835_09250705_006_01-138.log:	   Memory (MB)          :     708        8192      8192 
logs/job_GrIS_2020_2200_CW-15301129_ATL03_20200528142101_09630703_006_01-129.log:	   Memory (MB)          :    1388        8192      8192 
