https://n5eil02u.ecs.nsidc.org/esir/5000005624174/296367875/processed_ATL03_20221120000945_09201710_006_02.h5,ATL03_20221120000945_09201710_006_02,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,4695MB,2142454KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/296367946/processed_ATL03_20221130223606_10871710_006_02.h5,ATL03_20221130223606_10871710_006_02,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,4722MB,2148000KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/296367956/processed_ATL03_20221126004426_10121710_006_02.h5,ATL03_20221126004426_10121710_006_02,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,5276MB,2261547KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/296367963/processed_ATL03_20221122225245_09651710_006_02.h5,ATL03_20221122225245_09651710_006_02,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,5182MB,2242347KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/296367966/processed_ATL03_20221127001846_10271710_006_02.h5,ATL03_20221127001846_10271710_006_02,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,4777MB,2159254KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/296368091/processed_ATL03_20221125011004_09971710_006_02.h5,ATL03_20221125011004_09971710_006_02,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,4726MB,2148720KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/296368153/processed_ATL03_20221115004341_08441710_006_02.h5,ATL03_20221115004341_08441710_006_02,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,4794MB,2162694KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/296368182/processed_ATL03_20221116235224_08741710_006_02.h5,ATL03_20221116235224_08741710_006_02,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,5284MB,2263254KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/296368192/processed_ATL03_20221122005243_09511710_006_02.h5,ATL03_20221122005243_09511710_006_02,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,6459MB,2504267KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/296368196/processed_ATL03_20221124000124_09811710_006_02.h5,ATL03_20221124000124_09811710_006_02,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,5249MB,2256160KB
