,granule,geojson,description,geojson_full,fn,hold_reason,is_memory
1460,ATL03_20190225143707_09030211_006_02.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2018-19_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2018-19_1000_East_Jpp-K-135549_ATL03_20190225143707_09030211_006_02.h5-2584.log,The job restarted too many times,False
1461,ATL03_20190226215513_09230210_006_02.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2018-19_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2018-19_1000_East_Jpp-K-135549_ATL03_20190226215513_09230210_006_02.h5-2587.log,The job restarted too many times,False
1462,ATL03_20191115231008_07640511_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20191115231008_07640511_006_01.h5-2596.log,The job restarted too many times,False
1463,ATL03_20191122011903_08570511_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20191122011903_08570511_006_01.h5-2604.log,The job restarted too many times,False
1464,ATL03_20191123084451_08770511_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20191123084451_08770511_006_01.h5-2605.log,The job restarted too many times,False
1465,ATL03_20191123225910_08860512_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20191123225910_08860512_006_01.h5-2606.log,The job restarted too many times,False
1466,ATL03_20191125013623_09030511_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20191125013623_09030511_006_01.h5-2609.log,The job restarted too many times,False
1467,ATL03_20191128235928_09630512_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20191128235928_09630512_006_01.h5-2620.log,The job restarted too many times,False
1468,ATL03_20191130084608_09840510_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20191130084608_09840510_006_01.h5-2623.log,The job restarted too many times,False
1469,ATL03_20191202093647_10150511_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20191202093647_10150511_006_01.h5-2631.log,The job restarted too many times,False
1470,ATL03_20191202221649_10230512_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20191202221649_10230512_006_01.h5-2632.log,The job restarted too many times,False
1471,ATL03_20191204083748_10450510_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20191204083748_10450510_006_01.h5-2635.log,The job restarted too many times,False
1472,ATL03_20191205002822_10550511_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20191205002822_10550511_006_01.h5-2639.log,The job restarted too many times,False
1473,ATL03_20191205095407_10610511_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20191205095407_10610511_006_01.h5-2641.log,The job restarted too many times,False
1474,ATL03_20191205223409_10690512_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20191205223409_10690512_006_01.h5-2642.log,The job restarted too many times,False
1475,ATL03_20191208100345_11070510_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20191208100345_11070510_006_01.h5-2649.log,The job restarted too many times,False
1476,ATL03_20191208101126_11070511_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20191208101126_11070511_006_01.h5-2650.log,The job restarted too many times,False
1477,ATL03_20191209094547_11220511_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20191209094547_11220511_006_01.h5-2651.log,The job restarted too many times,False
1478,ATL03_20191210215426_11450511_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20191210215426_11450511_006_01.h5-2654.log,The job restarted too many times,False
1479,ATL03_20191210220009_11450512_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20191210220009_11450512_006_01.h5-2655.log,The job restarted too many times,False
1480,ATL03_20191211084647_11520510_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20191211084647_11520510_006_01.h5-2657.log,The job restarted too many times,False
1481,ATL03_20191211230847_11610512_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20191211230847_11610512_006_01.h5-2660.log,The job restarted too many times,False
1482,ATL03_20191214091147_11980511_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20191214091147_11980511_006_01.h5-2668.log,The job restarted too many times,False
1483,ATL03_20191215084608_12130511_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20191215084608_12130511_006_01.h5-2673.log,The job restarted too many times,False
1484,ATL03_20191215212027_12210511_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20191215212027_12210511_006_01.h5-2674.log,The job restarted too many times,False
1485,ATL03_20191215230028_12220512_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20191215230028_12220512_006_01.h5-2675.log,The job restarted too many times,False
1486,ATL03_20191216002902_12230511_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20191216002902_12230511_006_01.h5-2676.log,The job restarted too many times,False
1487,ATL03_20191217000323_12380511_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20191217000323_12380511_006_01.h5-2678.log,The job restarted too many times,False
1488,ATL03_20191217233744_12530511_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20191217233744_12530511_006_01.h5-2680.log,The job restarted too many times,False
1489,ATL03_20191218090328_12590511_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20191218090328_12590511_006_01.h5-2681.log,The job restarted too many times,False
1490,ATL03_20191219211208_12820511_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20191219211208_12820511_006_01.h5-2682.log,The job restarted too many times,False
1491,ATL03_20191223224349_13440512_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20191223224349_13440512_006_01.h5-2691.log,The job restarted too many times,False
1492,ATL03_20191224234644_13600511_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20191224234644_13600511_006_01.h5-2692.log,The job restarted too many times,False
1493,ATL03_20191226083909_13810510_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20191226083909_13810510_006_01.h5-2694.log,The job restarted too many times,False
1494,ATL03_20191228075531_00240611_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20191228075531_00240611_006_01.h5-2695.log,The job restarted too many times,False
1495,ATL03_20191228220407_00330611_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20191228220407_00330611_006_01.h5-2696.log,The job restarted too many times,False
1496,ATL03_20191229072951_00390611_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20191229072951_00390611_006_01.h5-2697.log,The job restarted too many times,False
1497,ATL03_20191231222709_00790612_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20191231222709_00790612_006_01.h5-2705.log,The job restarted too many times,False
1498,ATL03_20200102071350_01000610_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20200102071350_01000610_006_01.h5-2707.log,The job restarted too many times,False
1499,ATL03_20200104203848_01390611_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20200104203848_01390611_006_01.h5-2709.log,The job restarted too many times,False
1500,ATL03_20200105232143_01560611_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20200105232143_01560611_006_01.h5-2713.log,The job restarted too many times,False
1501,ATL03_20200108203611_02000612_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20200108203611_02000612_006_01.h5-2719.log,The job restarted too many times,False
1502,ATL03_20200110211909_02310612_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20200110211909_02310612_006_01.h5-2724.log,The job restarted too many times,False
1503,ATL03_20200112202208_02610611_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20200112202208_02610611_006_01.h5-2728.log,The job restarted too many times,False
1504,ATL03_20200114083047_02840611_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20200114083047_02840611_006_01.h5-2729.log,The job restarted too many times,False
1505,ATL03_20200115075727_02990610_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20200115075727_02990610_006_01.h5-2732.log,The job restarted too many times,False
1506,ATL03_20200121070530_03900611_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20200121070530_03900611_006_01.h5-2740.log,The job restarted too many times,False
1507,ATL03_20200122191411_04130611_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20200122191411_04130611_006_01.h5-2746.log,The job restarted too many times,False
1508,ATL03_20200122222245_04150611_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20200122222245_04150611_006_01.h5-2748.log,The job restarted too many times,False
1509,ATL03_20200126190552_04740611_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20200126190552_04740611_006_01.h5-2754.log,The job restarted too many times,False
1510,ATL03_20200127055813_04810610_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20200127055813_04810610_006_01.h5-2755.log,The job restarted too many times,False
1511,ATL03_20200128212308_05060611_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20200128212308_05060611_006_01.h5-2759.log,The job restarted too many times,False
1512,ATL03_20200129064853_05120611_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20200129064853_05120611_006_01.h5-2760.log,The job restarted too many times,False
1513,ATL03_20200131055734_05420611_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20200131055734_05420611_006_01.h5-2762.log,The job restarted too many times,False
1514,ATL03_20200202205451_05820612_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20200202205451_05820612_006_01.h5-2765.log,The job restarted too many times,False
1515,ATL03_20200205052332_06180611_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20200205052332_06180611_006_01.h5-2767.log,The job restarted too many times,False
1516,ATL03_20200214185532_07640612_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20200214185532_07640612_006_01.h5-2783.log,The job restarted too many times,False
1517,ATL03_20200216052412_07860611_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20200216052412_07860611_006_01.h5-2785.log,The job restarted too many times,False
1518,ATL03_20200217045833_08010611_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20200217045833_08010611_006_01.h5-2786.log,The job restarted too many times,False
1519,ATL03_20200218055931_08170610_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20200218055931_08170610_006_01.h5-2789.log,The job restarted too many times,False
1520,ATL03_20200220051553_08470611_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20200220051553_08470611_006_01.h5-2794.log,The job restarted too many times,False
1521,ATL03_20200221062431_08630611_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20200221062431_08630611_006_01.h5-2795.log,The job restarted too many times,False
1522,ATL03_20200224205027_09180611_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20200224205027_09180611_006_01.h5-2801.log,The job restarted too many times,False
1523,ATL03_20200227193911_09630612_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2019-20_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2019-20_1000_East_Jpp-K-135549_ATL03_20200227193911_09630612_006_01.h5-2807.log,The job restarted too many times,False
1524,ATL03_20201117054055_08250911_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2020-21_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2020-21_1000_East_Jpp-K-135549_ATL03_20201117054055_08250911_006_01.h5-2813.log,The job restarted too many times,False
1525,ATL03_20201119075811_08570911_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2020-21_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2020-21_1000_East_Jpp-K-135549_ATL03_20201119075811_08570911_006_01.h5-2819.log,The job restarted too many times,False
1526,ATL03_20201121162457_08930910_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2020-21_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2020-21_1000_East_Jpp-K-135549_ATL03_20201121162457_08930910_006_01.h5-2822.log,The job restarted too many times,False
1527,ATL03_20201123062118_09170912_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2020-21_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2020-21_1000_East_Jpp-K-135549_ATL03_20201123062118_09170912_006_01.h5-2826.log,The job restarted too many times,False
1528,ATL03_20201123170756_09240910_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2020-21_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2020-21_1000_East_Jpp-K-135549_ATL03_20201123170756_09240910_006_01.h5-2829.log,The job restarted too many times,False
1529,ATL03_20201124072413_09330911_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2020-21_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2020-21_1000_East_Jpp-K-135549_ATL03_20201124072413_09330911_006_01.h5-2830.log,The job restarted too many times,False
1530,ATL03_20201125161638_09540910_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2020-21_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2020-21_1000_East_Jpp-K-135549_ATL03_20201125161638_09540910_006_01.h5-2831.log,The job restarted too many times,False
1531,ATL03_20201127153259_09840911_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2020-21_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2020-21_1000_East_Jpp-K-135549_ATL03_20201127153259_09840911_006_01.h5-2834.log,The job restarted too many times,False
1532,ATL03_20201207045916_11300911_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2020-21_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2020-21_1000_East_Jpp-K-135549_ATL03_20201207045916_11300911_006_01.h5-2855.log,The job restarted too many times,False
1533,ATL03_20201208043920_11450912_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2020-21_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2020-21_1000_East_Jpp-K-135549_ATL03_20201208043920_11450912_006_01.h5-2857.log,The job restarted too many times,False
1534,ATL03_20201208152559_11520910_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2020-21_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2020-21_1000_East_Jpp-K-135549_ATL03_20201208152559_11520910_006_01.h5-2860.log,The job restarted too many times,False
1535,ATL03_20201208153339_11520911_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2020-21_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2020-21_1000_East_Jpp-K-135549_ATL03_20201208153339_11520911_006_01.h5-2861.log,The job restarted too many times,False
1536,ATL03_20201212151742_12130910_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2020-21_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2020-21_1000_East_Jpp-K-135549_ATL03_20201212151742_12130910_006_01.h5-2865.log,The job restarted too many times,False
1537,ATL03_20201213145200_12280910_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2020-21_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2020-21_1000_East_Jpp-K-135549_ATL03_20201213145200_12280910_006_01.h5-2869.log,The job restarted too many times,False
1538,ATL03_20201217035121_12820911_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2020-21_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2020-21_1000_East_Jpp-K-135549_ATL03_20201217035121_12820911_006_01.h5-2871.log,The job restarted too many times,False
1539,ATL03_20201217065956_12840911_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2020-21_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2020-21_1000_East_Jpp-K-135549_ATL03_20201217065956_12840911_006_01.h5-2872.log,The job restarted too many times,False
1540,ATL03_20201218160000_13050911_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2020-21_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2020-21_1000_East_Jpp-K-135549_ATL03_20201218160000_13050911_006_01.h5-2874.log,The job restarted too many times,False
1541,ATL03_20201220040840_13280911_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2020-21_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2020-21_1000_East_Jpp-K-135549_ATL03_20201220040840_13280911_006_01.h5-2876.log,The job restarted too many times,False
1542,ATL03_20201225160900_00251011_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2020-21_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2020-21_1000_East_Jpp-K-135549_ATL03_20201225160900_00251011_006_01.h5-2885.log,The job restarted too many times,False
