,granule,geojson,description,geojson_full,fn,hold_reason,is_memory
43,ATL03_20220701131000_01471605_006_02.h5,geojsons/simplified_GRE_2000_NE.geojson,GrIS_2022_2000_NE,geojsons/GRE_2000_NE.geojson,logs/job_GrIS_2022_2000_NE-138199_ATL03_20220701131000_01471605_006_02.h5-1029.log,memory usage exceeded request_memory,True
44,ATL03_20220706123604_02231605_006_02.h5,geojsons/simplified_GRE_2000_NE.geojson,GrIS_2022_2000_NE,geojsons/GRE_2000_NE.geojson,logs/job_GrIS_2022_2000_NE-138199_ATL03_20220706123604_02231605_006_02.h5-1043.log,memory usage exceeded request_memory,True
45,ATL03_20220710122744_02841605_006_02.h5,geojsons/simplified_GRE_2000_NE.geojson,GrIS_2022_2000_NE,geojsons/GRE_2000_NE.geojson,logs/job_GrIS_2022_2000_NE-138199_ATL03_20220710122744_02841605_006_02.h5-1052.log,memory usage exceeded request_memory,True
46,ATL03_20220714121923_03451605_006_02.h5,geojsons/simplified_GRE_2000_NE.geojson,GrIS_2022_2000_NE,geojsons/GRE_2000_NE.geojson,logs/job_GrIS_2022_2000_NE-138199_ATL03_20220714121923_03451605_006_02.h5-1061.log,memory usage exceeded request_memory,True
47,ATL03_20220718121105_04061605_006_02.h5,geojsons/simplified_GRE_2000_NE.geojson,GrIS_2022_2000_NE,geojsons/GRE_2000_NE.geojson,logs/job_GrIS_2022_2000_NE-138199_ATL03_20220718121105_04061605_006_02.h5-1071.log,memory usage exceeded request_memory,True
48,ATL03_20220726115427_05281605_006_02.h5,geojsons/simplified_GRE_2000_NE.geojson,GrIS_2022_2000_NE,geojsons/GRE_2000_NE.geojson,logs/job_GrIS_2022_2000_NE-138199_ATL03_20220726115427_05281605_006_02.h5-1091.log,memory usage exceeded request_memory,True
49,ATL03_20220803113748_06501605_006_01.h5,geojsons/simplified_GRE_2000_NE.geojson,GrIS_2022_2000_NE,geojsons/GRE_2000_NE.geojson,logs/job_GrIS_2022_2000_NE-138199_ATL03_20220803113748_06501605_006_01.h5-1113.log,memory usage exceeded request_memory,True
50,ATL03_20220808110350_07261605_006_01.h5,geojsons/simplified_GRE_2000_NE.geojson,GrIS_2022_2000_NE,geojsons/GRE_2000_NE.geojson,logs/job_GrIS_2022_2000_NE-138199_ATL03_20220808110350_07261605_006_01.h5-1125.log,memory usage exceeded request_memory,True
51,ATL03_20220812105526_07871605_006_01.h5,geojsons/simplified_GRE_2000_NE.geojson,GrIS_2022_2000_NE,geojsons/GRE_2000_NE.geojson,logs/job_GrIS_2022_2000_NE-138199_ATL03_20220812105526_07871605_006_01.h5-1134.log,memory usage exceeded request_memory,True
52,ATL03_20220820103849_09091605_006_01.h5,geojsons/simplified_GRE_2000_NE.geojson,GrIS_2022_2000_NE,geojsons/GRE_2000_NE.geojson,logs/job_GrIS_2022_2000_NE-138199_ATL03_20220820103849_09091605_006_01.h5-1154.log,memory usage exceeded request_memory,True
53,ATL03_20220824103033_09701605_006_01.h5,geojsons/simplified_GRE_2000_NE.geojson,GrIS_2022_2000_NE,geojsons/GRE_2000_NE.geojson,logs/job_GrIS_2022_2000_NE-138199_ATL03_20220824103033_09701605_006_01.h5-1164.log,memory usage exceeded request_memory,True
54,ATL03_20230516083546_08551903_006_01.h5,geojsons/simplified_GRE_2000_NE.geojson,GrIS_2023_2000_NE,geojsons/GRE_2000_NE.geojson,logs/job_GrIS_2023_2000_NE-138199_ATL03_20230516083546_08551903_006_01.h5-1225.log,memory usage exceeded request_memory,True
55,ATL03_20230524081907_09771903_006_01.h5,geojsons/simplified_GRE_2000_NE.geojson,GrIS_2023_2000_NE,geojsons/GRE_2000_NE.geojson,logs/job_GrIS_2023_2000_NE-138199_ATL03_20230524081907_09771903_006_01.h5-1245.log,memory usage exceeded request_memory,True
56,ATL03_20230527212116_10311905_006_01.h5,geojsons/simplified_GRE_2000_NE.geojson,GrIS_2023_2000_NE,geojsons/GRE_2000_NE.geojson,logs/job_GrIS_2023_2000_NE-138199_ATL03_20230527212116_10311905_006_01.h5-1255.log,memory usage exceeded request_memory,True
57,ATL03_20230528081044_10381903_006_01.h5,geojsons/simplified_GRE_2000_NE.geojson,GrIS_2023_2000_NE,geojsons/GRE_2000_NE.geojson,logs/job_GrIS_2023_2000_NE-138199_ATL03_20230528081044_10381903_006_01.h5-1256.log,memory usage exceeded request_memory,True
58,ATL03_20230610071953_12361903_006_01.h5,geojsons/simplified_GRE_2000_NE.geojson,GrIS_2023_2000_NE,geojsons/GRE_2000_NE.geojson,logs/job_GrIS_2023_2000_NE-138199_ATL03_20230610071953_12361903_006_01.h5-1289.log,memory usage exceeded request_memory,True
59,ATL03_20230614071133_12971903_006_01.h5,geojsons/simplified_GRE_2000_NE.geojson,GrIS_2023_2000_NE,geojsons/GRE_2000_NE.geojson,logs/job_GrIS_2023_2000_NE-138199_ATL03_20230614071133_12971903_006_01.h5-1298.log,memory usage exceeded request_memory,True
60,ATL03_20230617201346_13511905_006_01.h5,geojsons/simplified_GRE_2000_NE.geojson,GrIS_2023_2000_NE,geojsons/GRE_2000_NE.geojson,logs/job_GrIS_2023_2000_NE-138199_ATL03_20230617201346_13511905_006_01.h5-1307.log,memory usage exceeded request_memory,True
61,ATL03_20230621200525_00252005_006_01.h5,geojsons/simplified_GRE_2000_NE.geojson,GrIS_2023_2000_NE,geojsons/GRE_2000_NE.geojson,logs/job_GrIS_2023_2000_NE-138199_ATL03_20230621200525_00252005_006_01.h5-1317.log,memory usage exceeded request_memory,True
62,ATL03_20200516144602_07800703_006_01.h5,geojsons/simplified_GRE_2000_SW.geojson,GrIS_2020_2000_SW,geojsons/GRE_2000_SW.geojson,logs/job_GrIS_2020_2000_SW-138199_ATL03_20200516144602_07800703_006_01.h5-1384.log,memory usage exceeded request_memory,True
63,ATL03_20200524142922_09020703_006_01.h5,geojsons/simplified_GRE_2000_SW.geojson,GrIS_2020_2000_SW,geojsons/GRE_2000_SW.geojson,logs/job_GrIS_2020_2000_SW-138199_ATL03_20200524142922_09020703_006_01.h5-1388.log,memory usage exceeded request_memory,True
64,ATL03_20200618131341_12830703_006_01.h5,geojsons/simplified_GRE_2000_SW.geojson,GrIS_2020_2000_SW,geojsons/GRE_2000_SW.geojson,logs/job_GrIS_2020_2000_SW-138199_ATL03_20200618131341_12830703_006_01.h5-1405.log,memory usage exceeded request_memory,True
65,ATL03_20200622130522_13440703_006_01.h5,geojsons/simplified_GRE_2000_SW.geojson,GrIS_2020_2000_SW,geojsons/GRE_2000_SW.geojson,logs/job_GrIS_2020_2000_SW-138199_ATL03_20200622130522_13440703_006_01.h5-1407.log,memory usage exceeded request_memory,True
66,ATL03_20200725113304_04600803_006_01.h5,geojsons/simplified_GRE_2000_SW.geojson,GrIS_2020_2000_SW,geojsons/GRE_2000_SW.geojson,logs/job_GrIS_2020_2000_SW-138199_ATL03_20200725113304_04600803_006_01.h5-1428.log,memory usage exceeded request_memory,True
67,ATL03_20210624193624_00181203_006_01.h5,geojsons/simplified_GRE_2000_SW.geojson,GrIS_2021_2000_SW,geojsons/GRE_2000_SW.geojson,logs/job_GrIS_2021_2000_SW-138199_ATL03_20210624193624_00181203_006_01.h5-1487.log,memory usage exceeded request_memory,True
68,ATL03_20210821164835_09021203_006_01.h5,geojsons/simplified_GRE_2000_SW.geojson,GrIS_2021_2000_SW,geojsons/GRE_2000_SW.geojson,logs/job_GrIS_2021_2000_SW-138199_ATL03_20210821164835_09021203_006_01.h5-1524.log,memory usage exceeded request_memory,True
69,ATL03_20220526155907_09861505_006_01.h5,geojsons/simplified_GRE_2000_SW.geojson,GrIS_2022_2000_SW,geojsons/GRE_2000_SW.geojson,logs/job_GrIS_2022_2000_SW-138199_ATL03_20220526155907_09861505_006_01.h5-1546.log,memory usage exceeded request_memory,True
70,ATL03_20220530155054_10471505_006_01.h5,geojsons/simplified_GRE_2000_SW.geojson,GrIS_2022_2000_SW,geojsons/GRE_2000_SW.geojson,logs/job_GrIS_2022_2000_SW-138199_ATL03_20220530155054_10471505_006_01.h5-1549.log,memory usage exceeded request_memory,True
71,ATL03_20220603154233_11081505_006_01.h5,geojsons/simplified_GRE_2000_SW.geojson,GrIS_2022_2000_SW,geojsons/GRE_2000_SW.geojson,logs/job_GrIS_2022_2000_SW-138199_ATL03_20220603154233_11081505_006_01.h5-1552.log,memory usage exceeded request_memory,True
72,ATL03_20220624143518_00411605_006_01.h5,geojsons/simplified_GRE_2000_SW.geojson,GrIS_2022_2000_SW,geojsons/GRE_2000_SW.geojson,logs/job_GrIS_2022_2000_SW-138199_ATL03_20220624143518_00411605_006_01.h5-1565.log,memory usage exceeded request_memory,True
73,ATL03_20220628142659_01021605_006_01.h5,geojsons/simplified_GRE_2000_SW.geojson,GrIS_2022_2000_SW,geojsons/GRE_2000_SW.geojson,logs/job_GrIS_2022_2000_SW-138199_ATL03_20220628142659_01021605_006_01.h5-1568.log,memory usage exceeded request_memory,True
74,ATL03_20190531185224_09700305_006_02.h5,geojsons/simplified_GRE_2000_CE.geojson,GrIS_2019_2000_CE,geojsons/GRE_2000_CE.geojson,logs/job_GrIS_2019_2000_CE-138199_ATL03_20190531185224_09700305_006_02.h5-1662.log,memory usage exceeded request_memory,True
75,ATL03_20190604184403_10310305_006_02.h5,geojsons/simplified_GRE_2000_CE.geojson,GrIS_2019_2000_CE,geojsons/GRE_2000_CE.geojson,logs/job_GrIS_2019_2000_CE-138199_ATL03_20190604184403_10310305_006_02.h5-1667.log,memory usage exceeded request_memory,True
76,ATL03_20190608183544_10920305_006_02.h5,geojsons/simplified_GRE_2000_CE.geojson,GrIS_2019_2000_CE,geojsons/GRE_2000_CE.geojson,logs/job_GrIS_2019_2000_CE-138199_ATL03_20190608183544_10920305_006_02.h5-1672.log,memory usage exceeded request_memory,True
77,ATL03_20190728160425_04670405_006_02.h5,geojsons/simplified_GRE_2000_CE.geojson,GrIS_2019_2000_CE,geojsons/GRE_2000_CE.geojson,logs/job_GrIS_2019_2000_CE-138199_ATL03_20190728160425_04670405_006_02.h5-1715.log,memory usage exceeded request_memory,True
78,ATL03_20190805154748_05890405_006_02.h5,geojsons/simplified_GRE_2000_CE.geojson,GrIS_2019_2000_CE,geojsons/GRE_2000_CE.geojson,logs/job_GrIS_2019_2000_CE-138199_ATL03_20190805154748_05890405_006_02.h5-1726.log,memory usage exceeded request_memory,True
79,ATL03_20190830143213_09700405_006_02.h5,geojsons/simplified_GRE_2000_CE.geojson,GrIS_2019_2000_CE,geojsons/GRE_2000_CE.geojson,logs/job_GrIS_2019_2000_CE-138199_ATL03_20190830143213_09700405_006_02.h5-1756.log,memory usage exceeded request_memory,True
80,ATL03_20190903142353_10310405_006_02.h5,geojsons/simplified_GRE_2000_CE.geojson,GrIS_2019_2000_CE,geojsons/GRE_2000_CE.geojson,logs/job_GrIS_2019_2000_CE-138199_ATL03_20190903142353_10310405_006_02.h5-1761.log,memory usage exceeded request_memory,True
81,ATL03_20190907141533_10920405_006_02.h5,geojsons/simplified_GRE_2000_CE.geojson,GrIS_2019_2000_CE,geojsons/GRE_2000_CE.geojson,logs/job_GrIS_2019_2000_CE-138199_ATL03_20190907141533_10920405_006_02.h5-1766.log,memory usage exceeded request_memory,True
82,ATL03_20200528124644_09620703_006_01.h5,geojsons/simplified_GRE_2000_CE.geojson,GrIS_2020_2000_CE,geojsons/GRE_2000_CE.geojson,logs/job_GrIS_2020_2000_CE-138199_ATL03_20200528124644_09620703_006_01.h5-1792.log,memory usage exceeded request_memory,True
83,ATL03_20200626112245_00170803_006_01.h5,geojsons/simplified_GRE_2000_CE.geojson,GrIS_2020_2000_CE,geojsons/GRE_2000_CE.geojson,logs/job_GrIS_2020_2000_CE-138199_ATL03_20200626112245_00170803_006_01.h5-1827.log,memory usage exceeded request_memory,True
84,ATL03_20200630111425_00780803_006_01.h5,geojsons/simplified_GRE_2000_CE.geojson,GrIS_2020_2000_CE,geojsons/GRE_2000_CE.geojson,logs/job_GrIS_2020_2000_CE-138199_ATL03_20200630111425_00780803_006_01.h5-1833.log,memory usage exceeded request_memory,True
85,ATL03_20200704110604_01390803_006_01.h5,geojsons/simplified_GRE_2000_CE.geojson,GrIS_2020_2000_CE,geojsons/GRE_2000_CE.geojson,logs/job_GrIS_2020_2000_CE-138199_ATL03_20200704110604_01390803_006_01.h5-1838.log,memory usage exceeded request_memory,True
86,ATL03_20200729095028_05200803_006_01.h5,geojsons/simplified_GRE_2000_CE.geojson,GrIS_2020_2000_CE,geojsons/GRE_2000_CE.geojson,logs/job_GrIS_2020_2000_CE-138199_ATL03_20200729095028_05200803_006_01.h5-1868.log,memory usage exceeded request_memory,True
87,ATL03_20200802094208_05810803_006_01.h5,geojsons/simplified_GRE_2000_CE.geojson,GrIS_2020_2000_CE,geojsons/GRE_2000_CE.geojson,logs/job_GrIS_2020_2000_CE-138199_ATL03_20200802094208_05810803_006_01.h5-1873.log,memory usage exceeded request_memory,True
88,ATL03_20210530191745_10231103_006_01.h5,geojsons/simplified_GRE_2000_CE.geojson,GrIS_2021_2000_CE,geojsons/GRE_2000_CE.geojson,logs/job_GrIS_2021_2000_CE-138199_ATL03_20210530191745_10231103_006_01.h5-1943.log,memory usage exceeded request_memory,True
89,ATL03_20210531080238_10311105_006_01.h5,geojsons/simplified_GRE_2000_CE.geojson,GrIS_2021_2000_CE,geojsons/GRE_2000_CE.geojson,logs/job_GrIS_2021_2000_CE-138199_ATL03_20210531080238_10311105_006_01.h5-1944.log,memory usage exceeded request_memory,True
90,ATL03_20210624180207_00171203_006_01.h5,geojsons/simplified_GRE_2000_CE.geojson,GrIS_2021_2000_CE,geojsons/GRE_2000_CE.geojson,logs/job_GrIS_2021_2000_CE-138199_ATL03_20210624180207_00171203_006_01.h5-1973.log,memory usage exceeded request_memory,True
91,ATL03_20210628175348_00781203_006_01.h5,geojsons/simplified_GRE_2000_CE.geojson,GrIS_2021_2000_CE,geojsons/GRE_2000_CE.geojson,logs/job_GrIS_2021_2000_CE-138199_ATL03_20210628175348_00781203_006_01.h5-1979.log,memory usage exceeded request_memory,True
92,ATL03_20210702174528_01391203_006_01.h5,geojsons/simplified_GRE_2000_CE.geojson,GrIS_2021_2000_CE,geojsons/GRE_2000_CE.geojson,logs/job_GrIS_2021_2000_CE-138199_ATL03_20210702174528_01391203_006_01.h5-1984.log,memory usage exceeded request_memory,True
93,ATL03_20210723163812_04591203_006_01.h5,geojsons/simplified_GRE_2000_CE.geojson,GrIS_2021_2000_CE,geojsons/GRE_2000_CE.geojson,logs/job_GrIS_2021_2000_CE-138199_ATL03_20210723163812_04591203_006_01.h5-2008.log,memory usage exceeded request_memory,True
94,ATL03_20210731162134_05811203_006_01.h5,geojsons/simplified_GRE_2000_CE.geojson,GrIS_2021_2000_CE,geojsons/GRE_2000_CE.geojson,logs/job_GrIS_2021_2000_CE-138199_ATL03_20210731162134_05811203_006_01.h5-2019.log,memory usage exceeded request_memory,True
95,ATL03_20210825150559_09621203_006_01.h5,geojsons/simplified_GRE_2000_CE.geojson,GrIS_2021_2000_CE,geojsons/GRE_2000_CE.geojson,logs/job_GrIS_2021_2000_CE-138199_ATL03_20210825150559_09621203_006_01.h5-2047.log,memory usage exceeded request_memory,True
