,granule,geojson,description,geojson_full,fn,hold_reason,is_memory
50,ATL03_20190512204245_06810305_006_02.h5,geojsons/simplified_GRE_2000_NO.geojson,GrIS_2019_2000_NO,geojsons/GRE_2000_NO.geojson,logs/job_GrIS_2019_2000_NO-197770_ATL03_20190512204245_06810305_006_02.h5-2957.log,The job restarted too many times,False
51,ATL03_20200507135402_06420703_006_01.h5,geojsons/simplified_GRE_2000_NO.geojson,GrIS_2020_2000_NO,geojsons/GRE_2000_NO.geojson,logs/job_GrIS_2020_2000_NO-197770_ATL03_20200507135402_06420703_006_01.h5-3001.log,The job restarted too many times,False
52,ATL03_20210508100114_06811105_006_01.h5,geojsons/simplified_GRE_2000_NO.geojson,GrIS_2021_2000_NO,geojsons/GRE_2000_NO.geojson,logs/job_GrIS_2021_2000_NO-197770_ATL03_20210508100114_06811105_006_01.h5-3072.log,The job restarted too many times,False
53,ATL03_20220506164046_06811505_006_01.h5,geojsons/simplified_GRE_2000_NO.geojson,GrIS_2022_2000_NO,geojsons/GRE_2000_NO.geojson,logs/job_GrIS_2022_2000_NO-197770_ATL03_20220506164046_06811505_006_01.h5-3138.log,The job restarted too many times,False
54,ATL03_20230502095208_06421903_006_01.h5,geojsons/simplified_GRE_2000_NO.geojson,GrIS_2023_2000_NO,geojsons/GRE_2000_NO.geojson,logs/job_GrIS_2023_2000_NO-197770_ATL03_20230502095208_06421903_006_01.h5-3188.log,The job restarted too many times,False
55,ATL03_20190507083151_05970303_006_02.h5,geojsons/simplified_GRE_2000_SE.geojson,GrIS_2019_2000_SE,geojsons/GRE_2000_SE.geojson,logs/job_GrIS_2019_2000_SE-197770_ATL03_20190507083151_05970303_006_02.h5-3261.log,The job restarted too many times,False
56,ATL03_20190508205105_06200305_006_02.h5,geojsons/simplified_GRE_2000_SE.geojson,GrIS_2019_2000_SE,geojsons/GRE_2000_SE.geojson,logs/job_GrIS_2019_2000_SE-197770_ATL03_20190508205105_06200305_006_02.h5-3263.log,The job restarted too many times,False
57,ATL03_20200504151059_05970703_006_01.h5,geojsons/simplified_GRE_2000_SE.geojson,GrIS_2020_2000_SE,geojsons/GRE_2000_SE.geojson,logs/job_GrIS_2020_2000_SE-197770_ATL03_20200504151059_05970703_006_01.h5-3271.log,The job restarted too many times,False
58,ATL03_20210502215019_05971103_006_01.h5,geojsons/simplified_GRE_2000_SE.geojson,GrIS_2021_2000_SE,geojsons/GRE_2000_SE.geojson,logs/job_GrIS_2021_2000_SE-197770_ATL03_20210502215019_05971103_006_01.h5-3282.log,The job restarted too many times,False
59,ATL03_20210504100933_06201105_006_01.h5,geojsons/simplified_GRE_2000_SE.geojson,GrIS_2021_2000_SE,geojsons/GRE_2000_SE.geojson,logs/job_GrIS_2021_2000_SE-197770_ATL03_20210504100933_06201105_006_01.h5-3284.log,The job restarted too many times,False
