,granule,geojson,description,geojson_full,fn,hold_reason,is_memory
59,ATL03_20201119185032_08640910_006_01.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2020-21_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2020-21_1000_Peninsula_I-Ipp-114218_ATL03_20201119185032_08640910_006_01.h5-15440.log,memory usage exceeded request_memory,True
60,ATL03_20201127183353_09860910_006_01.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2020-21_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2020-21_1000_Peninsula_I-Ipp-114218_ATL03_20201127183353_09860910_006_01.h5-15450.log,memory usage exceeded request_memory,True
61,ATL03_20201210174315_11840910_006_01.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2020-21_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2020-21_1000_Peninsula_I-Ipp-114218_ATL03_20201210174315_11840910_006_01.h5-15463.log,memory usage exceeded request_memory,True
62,ATL03_20201214173457_12450910_006_01.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2020-21_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2020-21_1000_Peninsula_I-Ipp-114218_ATL03_20201214173457_12450910_006_01.h5-15466.log,memory usage exceeded request_memory,True
63,ATL03_20201218172637_13060910_006_01.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2020-21_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2020-21_1000_Peninsula_I-Ipp-114218_ATL03_20201218172637_13060910_006_01.h5-15470.log,memory usage exceeded request_memory,True
64,ATL03_20201222171817_13670910_006_01.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2020-21_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2020-21_1000_Peninsula_I-Ipp-114218_ATL03_20201222171817_13670910_006_01.h5-15474.log,memory usage exceeded request_memory,True
65,ATL03_20201230170138_01021010_006_01.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2020-21_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2020-21_1000_Peninsula_I-Ipp-114218_ATL03_20201230170138_01021010_006_01.h5-15484.log,memory usage exceeded request_memory,True
66,ATL03_20201231163600_01171010_006_01.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2020-21_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2020-21_1000_Peninsula_I-Ipp-114218_ATL03_20201231163600_01171010_006_01.h5-15485.log,memory usage exceeded request_memory,True
67,ATL03_20210116160241_03611010_006_01.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2020-21_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2020-21_1000_Peninsula_I-Ipp-114218_ATL03_20210116160241_03611010_006_01.h5-15498.log,memory usage exceeded request_memory,True
68,ATL03_20210128153745_05441010_006_01.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2020-21_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2020-21_1000_Peninsula_I-Ipp-114218_ATL03_20210128153745_05441010_006_01.h5-15512.log,memory usage exceeded request_memory,True
69,ATL03_20210129151205_05591010_006_01.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2020-21_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2020-21_1000_Peninsula_I-Ipp-114218_ATL03_20210129151205_05591010_006_01.h5-15514.log,memory usage exceeded request_memory,True
70,ATL03_20210206145527_06811010_006_01.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2020-21_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2020-21_1000_Peninsula_I-Ipp-114218_ATL03_20210206145527_06811010_006_01.h5-15522.log,memory usage exceeded request_memory,True
71,ATL03_20210222142207_09251010_006_01.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2020-21_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2020-21_1000_Peninsula_I-Ipp-114218_ATL03_20210222142207_09251010_006_01.h5-15536.log,memory usage exceeded request_memory,True
72,ATL03_20210226141345_09861010_006_01.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2020-21_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2020-21_1000_Peninsula_I-Ipp-114218_ATL03_20210226141345_09861010_006_01.h5-15541.log,memory usage exceeded request_memory,True
73,ATL03_20181129033130_09390111_006_02.h5,geojsons/simplified_ANT_1000_East_E-Ep.geojson,AIS_2018-19_1000_East_E-Ep,geojsons/ANT_1000_East_E-Ep.geojson,logs/job_AIS_2018-19_1000_East_E-Ep-114218_ATL03_20181129033130_09390111_006_02.h5-15614.log,memory usage exceeded request_memory,True
74,ATL03_20181208024914_10760111_006_02.h5,geojsons/simplified_ANT_1000_East_E-Ep.geojson,AIS_2018-19_1000_East_E-Ep,geojsons/ANT_1000_East_E-Ep.geojson,logs/job_AIS_2018-19_1000_East_E-Ep-114218_ATL03_20181208024914_10760111_006_02.h5-15655.log,memory usage exceeded request_memory,True
75,ATL03_20190101015921_00550211_006_02.h5,geojsons/simplified_ANT_1000_East_E-Ep.geojson,AIS_2018-19_1000_East_E-Ep,geojsons/ANT_1000_East_E-Ep.geojson,logs/job_AIS_2018-19_1000_East_E-Ep-114218_ATL03_20190101015921_00550211_006_02.h5-15769.log,memory usage exceeded request_memory,True
